Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
3.429252125,-3.44485116,-1.39665103,-0.555930853,3.758549285
3.439186125,-3.331735134,-1.029060721,-0.362000495,3.505776566
3.449120125,-3.189890146,-0.571065485,-0.168127671,3.244962534
3.459054125,-3.064479113,-0.006165077,-0.038671676,3.064729309
3.468989125,-2.959220886,0.517657816,0.063200243,3.004821482
3.478923125,-2.84348464,0.876140833,0.148800373,2.979122221
3.488857125,-2.738795996,0.99118948,0.195492163,2.919191203
3.498791125,-2.615903378,0.880212069,0.132586703,2.763205204
3.508725125,-2.423088551,0.533261955,0.045014661,2.481481968
3.518659125,-2.13120985,0.097517148,-0.084567301,2.135115137
3.528593125,-1.782934904,-0.487775445,-0.29951787,1.872563139
3.538527125,-1.648702264,-0.58843708,-0.498852849,1.820255893
3.548461125,-1.751658916,-0.012462284,-0.672564864,1.876381562
3.558395125,-1.969567299,0.614710271,-0.866334081,2.237766476
3.568329125,-2.118174314,1.004268408,-1.017674208,2.555558306
3.578263125,-2.198999166,0.909121394,-1.064537644,2.606787187
3.588197125,-2.285403013,0.239286169,-1.049237609,2.526108542
3.598131125,-2.402659178,-0.600690007,-1.005048037,2.672774058
3.608066125,-2.475795984,-1.267126441,-0.9710024,2.945848067
3.618000125,-2.432539463,-1.797350645,-0.966916323,3.175318056
3.627934125,-2.290363789,-2.209186554,-0.990546227,3.332784623
3.637868125,-2.058372736,-2.442604303,-1.029405475,3.356022904
3.647802125,-1.753967404,-2.532733917,-1.014260411,3.243434435
3.657736125,-1.400689483,-2.454465389,-0.931895494,2.975694975
3.667670125,-0.974469483,-2.277226686,-0.883735776,2.629893739
3.677604125,-0.50752598,-2.030724525,-0.824556053,2.249737185
3.687538125,-0.051714748,-1.700123191,-0.742305815,1.855831674
3.697472125,0.381303549,-1.319029927,-0.633922338,1.512312758
3.707406125,0.775880277,-0.901630759,-0.511312604,1.29474662
3.717340125,1.163253307,-0.462962329,-0.414576441,1.318850257
3.727274125,1.560103416,-0.122021064,-0.326216668,1.598508406
3.737209125,1.944843292,0.069340371,-0.233778894,1.96007043
3.747143125,2.24282217,0.079860009,-0.148012474,2.249119072
3.757077125,2.280476809,0.005404412,-0.052332819,2.281083603
3.767011125,2.096493006,-0.201171905,0.09942209,2.108468119
3.776945125,1.73302114,-0.564486444,0.272923052,1.842958005
3.786879125,0.892836154,-0.564475477,0.356491327,1.114843051
3.796813125,-0.014987767,-0.289558142,0.228385553,0.369091468
3.806747125,-0.492570162,-0.395785004,0.026029248,0.632414939
3.816681125,-0.66501677,-0.786824644,-0.106333055,1.03568675
3.826615125,-0.770745993,-1.238057733,-0.226920873,1.475916467
3.836549125,-0.847006977,-1.589546561,-0.281582773,1.823010682
3.846483125,-0.867118657,-1.612311482,-0.345766604,1.863061358
3.856417125,-0.851421177,-1.19773531,-0.38809064,1.519902049
3.866352125,-0.80690074,-0.626193047,-0.222115964,1.045247357
3.876286125,-0.514672577,-0.215347752,0.270159751,0.619878058
3.886220125,0.146746129,-0.370905489,0.68433553,0.792098747
3.896154125,1.057862759,-0.578868568,0.620795429,1.356299893
3.906088125,1.651546717,-0.336933672,0.374891877,1.726752668
3.916022125,1.287776709,0.556339324,0.249144092,1.424764918
3.925956125,0.314552128,1.65578568,0.274668068,1.707633393
3.935890125,0.243232667,1.726686001,0.37133497,1.782833794
3.945824125,0.362532318,0.726950943,-0.037645523,0.813206334
3.955758125,0.555078864,0.197246328,-0.445387751,0.738504508
3.965692125,0.939987004,0.284604102,-0.595994234,1.148818606
3.975626125,1.482623458,0.761167705,-0.613725066,1.776008742
3.985560125,2.092112064,1.391821623,-0.56035465,2.574509206
3.995495125,2.584964275,1.82971406,-0.433053643,3.196471383
4.005429125,2.89879179,2.249914885,-0.127894759,3.671711849
4.015363125,2.971419096,2.386651039,0.321726203,3.824780043
4.025297125,2.859642029,2.18879962,0.812807977,3.691754748
4.035231125,2.520787001,1.778532863,1.197202325,3.30920529
4.045165125,2.060156107,1.410841942,1.379404068,2.852625765
4.055099125,1.654075503,1.172249794,1.34555459,2.433239098
4.065033125,1.349276304,0.768024206,1.097841263,1.901489723
4.074967125,1.325555205,0.219549119,0.654926121,1.494732967
4.084901125,1.592028499,-0.269823283,0.127552107,1.619761984
4.094835125,1.966810584,-0.369216174,-0.180867523,2.009322651
4.104769125,2.249797821,0.065403447,-0.275811344,2.267584562
4.114703125,2.284029722,0.80336082,-0.325896084,2.443028579
4.124637125,2.11809516,1.40575099,-0.401880473,2.573707611
4.134572125,1.941387653,1.587141752,-0.42005682,2.542528799
4.144506125,1.874275208,1.468047261,-0.346280932,2.405822271
4.154440125,1.863515973,1.241696596,-0.208095893,2.248956674
4.164374125,1.896567106,1.08520925,-0.094215974,2.187126552
4.174308125,1.933921456,1.109682083,-0.016422374,2.229734563
4.184242125,1.914249897,1.281544209,0.089905091,2.305383081
4.194176125,1.811597109,1.474645972,0.209640011,2.345296093
4.204110125,1.629520655,1.443651319,0.335720599,2.202765311
4.214044125,1.448817015,1.177779913,0.473243564,1.926186838
4.223978125,1.335938096,0.754018068,0.591492057,1.644121862
4.233912125,1.31734848,0.338232607,0.697854698,1.528662649
4.243846125,1.325101495,0.043532867,0.784397542,1.54047674
4.253780125,1.306342363,-0.125406355,0.84173882,1.55909633
4.263714125,1.278523803,-0.155741438,0.850738585,1.543578521
4.273649125,1.286325097,-0.115840621,0.835152447,1.538028256
4.283583125,1.345460296,-0.027174408,0.795702517,1.563375947
4.293517125,1.392948151,0.105390832,0.726679742,1.57463495
4.303451125,1.352455735,0.213294774,0.627489388,1.50611225
4.313385125,1.194316626,0.398787677,0.4973391,1.353798358
4.323319125,0.912247479,0.78314805,0.408294529,1.269732552
4.333253125,0.546012521,1.208578944,0.425399214,1.392751675
4.343187125,0.179967925,1.362023711,0.517090917,1.467950973
4.353121125,-0.056990292,1.082710385,0.566977799,1.223508683
